Unnamed: 0,event_id,match_id,match_period,minute,second,match_timestamp,video_timestamp,primary_type,secondary_types,location_x,location_y,team_id,team_name,team_formation,opponent_team_id,opponent_team_name,opponent_team_formation,player_id,player_name,player_position,pass_accurate,pass_angle,pass_length,recipient_id,recipient_name,recipient_position,end_location_x,end_location_y,shot_body_part,is_goal,on_target,goal_zone,xg,post_shot_xg,goalkeeper_action_id,goalkeeper,opponent_id_ground_duel,opponent_name_ground_duel,opponent_position_ground_duel,duel_type_ground_duel,kept_possession_ground_duel,progressed_with_ball_ground_duel,stopped_progress_ground_duel,recovered_possession_ground_duel,take_on_ground_duel,side_ground_duel,related_duel_id_ground_duel,opponent_id_aerial_duel,opponent_name_aerial_duel,opponent_position_aerial_duel,opponent_height_aerial_duel,first_touch_aerial_duel,height_aerial_duel,related_duel_id_aerial_duel,yellow_card,red_card,infraction_type,opponent_id_infraction,opponent_name_infraction,opponent_position_infraction,carry_progression,end_location_x_carry,end_location_y_carry,possession_id,possession_duration,possession_types,events_number,event_index,start_location_x,start_location_y,end_location_x_possession,end_location_y_possession,team_id_possession,team_name_possession,team_formation_possession,with_shot,with_shot_on_goal,with_goal,flank,xg_possession,back_pass,short_or_medium_pass,lateral_pass,forward_pass,progressive_pass,loose_ball_duel,carry,long_pass,pass_to_final_third,opportunity,head_pass,recovery,under_pressure,ball_out,loss,hand_pass,foul_suffered,ground_duel,linkup_play,offensive_duel,defensive_duel,foul,dribble,aerial_duel,counterpressing_recovery,pass,deep_completion,touch_in_box,interception,sliding_tackle,progressive_run,smart_pass,cross,deep_completed_cross,pass_to_penalty_area,second_assist,assist,key_pass,shot_assist,goal,conceded_goal,dribbled_past_attempt,shot_after_throw_in,shot_block,free_kick_cross,save,save_with_reflex,shot_after_corner,cross_blocked,through_pass,free_kick_shot,shot,head_shot,whistle,shot_after_free_kick,acceleration,penalty_foul,penalty_goal,penalty_conceded_goal,third_assist,penalty_save,on_target_true,on_target_false,goal_true,goal_false,right_foot_true,left_foot_true,head_or_other_true,head_or_other_foot_true
276960,1879427679,5476403,2H,88,26,01:28:26.667,5436.667211,shot,"head_shot, opportunity, shot_after_corner, touch_in_box",97,59,3161,Internazionale,3-5-2,3168,Lecce,4-4-1,20635,F. Acerbi,CB,,,,,,,,,head_or_other,False,True,gc,0.1067,0.3427,1879427442.0,"{'id': 226222, 'name': 'W. Falcone'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1879427614.0,0.485721,"['corner', 'set_piece_attack', 'attack']",2.0,1.0,100.0,100.0,97.0,59.0,3161.0,Internazionale,3-5-2,True,True,False,right,0.1067,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0
210936,1857294177,5476364,2H,56,52,00:56:52.736,3611.736357,shot,"opportunity, touch_in_box",87,56,3193,Genoa,4-4-1-1,3254,Frosinone,4-2-3-1,237057,M. Thorsby,RCMF,,,,,,,,,right_foot,False,False,olb,0.07056,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1857294166.0,16.944744,"['attack', 'throw_in']",13.0,12.0,56.0,0.0,87.0,56.0,3193.0,Genoa,4-4-1-1,True,False,False,right,0.0706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
410573,2091330821,5476483,2H,58,52,00:58:52.530,3605.530644,shot,"head_shot, opportunity, shot_after_corner, touch_in_box",94,50,3161,Internazionale,3-5-2,3192,Salernitana,3-4-2-1,340646,B. Pavard,RCB3,,,,,,,,,head_or_other,False,False,otr,0.1715,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2091330818.0,1.622816,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,0.0,94.0,50.0,3161.0,Internazionale,3-5-2,True,False,False,left,0.1715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
124566,1790030534,5476314,1H,4,51,00:04:51.016,292.016192,shot,touch_in_box,89,72,3166,Bologna,4-2-3-1,3161,Internazionale,3-5-2,543793,J. Zirkzee,CF,,,,,,,,,right_foot,False,False,bc,0.002608,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1790030511.0,25.963527,"['attack', 'throw_in']",19.0,18.0,67.0,100.0,89.0,72.0,3166.0,Bologna,4-2-3-1,True,False,False,right,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
113504,1789812910,5476307,1H,13,59,00:13:59.181,840.181311,shot,touch_in_box,88,25,3315,Sassuolo,4-2-3-1,3236,Monza,3-4-3,437238,A. Laurienté,LAMF,,,,,,,,,right_foot,False,False,bc,0.0248,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1789812890.0,20.0799615,['attack'],13.0,12.0,63.0,81.0,88.0,25.0,3315.0,Sassuolo,4-2-3-1,True,False,False,left,0.0248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
391437,2090215760,5476472,1H,35,14,00:35:14.635,2115.63503,shot,"opportunity, shot_after_corner, touch_in_box",87,52,3254,Frosinone,4-4-2,3176,Fiorentina,4-2-3-1,292310,L. Mazzitelli,RCMF,,,,,,,,,right_foot,False,False,bc,0.2193,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2090215759.0,2.5580105,['attack'],4.0,3.0,75.0,37.0,87.0,52.0,3254.0,Frosinone,4-4-2,True,False,False,center,0.2193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
281013,1877011717,5476406,1H,38,28,00:38:28.777,2309.777914,shot,"opportunity, shot_after_corner, touch_in_box",94,41,3192,Salernitana,4-1-4-1,3157,Milan,4-2-3-1,366760,L. Coulibaly,DMF,,,,,,,,,right_foot,False,False,ol,0.2115,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1877011715.0,0.5256425,"['corner', 'set_piece_attack', 'attack']",2.0,1.0,100.0,0.0,94.0,41.0,3192.0,Salernitana,4-1-4-1,True,False,False,left,0.2115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
320957,1982624093,5476430,2H,90,3,01:30:03.910,5613.910134,shot,"head_shot, opportunity, shot_after_corner, touch_in_box",98,46,3172,Atalanta,3-4-3,3254,Frosinone,5-4-1,586880,E. Holm,RWB,,,,,,,,,head_or_other,False,False,ptl,0.3816,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1982624091.0,2.710991,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,0.0,98.0,46.0,3172.0,Atalanta,3-4-3,True,False,False,left,0.3816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
380117,2079462027,5476465,2H,48,23,00:48:23.215,3020.215272,shot,"opportunity, touch_in_box",92,52,3168,Lecce,4-4-2,3176,Fiorentina,4-4-2,433104,N. Krstović,SS,,,,,,,,,left_foot,False,False,or,0.3913,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2079462009.0,20.3488275,['attack'],11.0,10.0,57.0,56.0,92.0,52.0,3168.0,Lecce,4-4-2,True,False,False,left,0.3913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
182566,1829417211,5476348,1H,1,54,00:01:54.686,115.686229,shot,"head_shot, opportunity, touch_in_box",93,35,3185,Torino,3-4-1-2,3315,Sassuolo,4-2-3-1,336439,M. Vojvoda,LWB,,,,,,,,,head_or_other,False,True,gl,0.05225,0.2198,1829417270.0,"{'id': 20832, 'name': 'A. Consigli'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1829417194.0,41.5111905,"['attack', 'throw_in']",22.0,21.0,51.0,0.0,93.0,35.0,3185.0,Torino,3-4-1-2,True,True,False,right,0.0522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1.0
19750,1734136036,5476251,2H,76,39,01:16:39.201,4914.201347,shot,,80,30,3168,Lecce,4-2-3-1,3176,Fiorentina,4-2-3-1,548098,L. Banda,LAMF,,,,,,,,,right_foot,False,False,bc,0.01493,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1734136029.0,8.8989295,['attack'],6.0,5.0,45.0,50.0,80.0,30.0,3168.0,Lecce,4-2-3-1,True,False,False,center,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
49009,1744061714,5476268,2H,92,17,01:32:17.560,5789.56095,shot,opportunity,82,64,3193,Genoa,5-4-1,3185,Torino,3-4-2-1,622722,B. Kutlu,RW,,,,,,,,,left_foot,False,True,gb,0.05217,0.02705,1744061393.0,"{'id': 283062, 'name': 'V. Milinković-Savić'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1744061703.0,18.5905645,['attack'],13.0,12.0,18.0,64.0,82.0,64.0,3193.0,Genoa,5-4-1,True,True,False,right,0.0522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,
469742,2128193815,5476521,2H,47,31,00:47:31.679,2867.679555,shot,,82,40,3166,Bologna,4-1-4-1,3178,Empoli,5-3-2,399569,J. Odgaard,CF,,,,,,,,,right_foot,False,False,bc,0.01825,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2128196363.0,39.987639,"['counterattack', 'attack']",19.0,18.0,34.0,4.0,82.0,40.0,3166.0,Bologna,4-1-4-1,True,False,False,left,0.0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
133399,1797029554,5476319,1H,21,22,00:21:22.853,1283.853957,shot,"opportunity, touch_in_box",87,41,3187,Napoli,4-3-3,3176,Fiorentina,4-4-1-1,475724,K. Kvaratskhelia,LWF,,,,,,,,,right_foot,False,False,bc,0.2909,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1797029550.0,5.0802285,['attack'],6.0,5.0,93.0,76.0,87.0,41.0,3187.0,Napoli,4-3-3,True,False,False,center,0.2909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
81471,1773721682,5476288,1H,42,49,00:42:49.966,2570.966267,shot,,76,44,3158,Roma,3-4-2-1,3185,Torino,3-4-3,89186,P. Dybala,AMF,,,,,,,,,left_foot,False,False,obr,0.0289,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1773721636.0,61.6676895,['attack'],29.0,28.0,38.0,40.0,76.0,44.0,3158.0,Roma,3-4-2-1,True,False,False,center,0.0289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
22421,1742405566,5476253,1H,28,39,00:28:39.736,1720.736453,shot,opportunity,82,51,3166,Bologna,4-2-3-1,3159,Juventus,3-5-2,445146,L. Ferguson,AMF,,,,,,,,,left_foot,False,False,obr,0.1188,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1742405541.0,10.8051785,['attack'],11.0,10.0,62.0,50.0,82.0,51.0,3166.0,Bologna,4-2-3-1,True,False,False,center,0.1188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
17145,1733519510,5476250,1H,25,43,00:25:43.427,1544.427542,shot,"opportunity, touch_in_box",92,71,3161,Internazionale,3-5-2,3173,Cagliari,4-2-3-1,330003,D. Dumfries,RWB,,,,,,,,,right_foot,False,False,otr,0.07916,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1733519479.0,41.6212485,"['set_piece_attack', 'attack', 'free_kick']",19.0,18.0,24.0,28.0,92.0,71.0,3161.0,Internazionale,3-5-2,True,False,False,right,0.0792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
272494,1878347657,5476401,1H,19,36,00:19:36.688,1177.688212,shot,"opportunity, shot_after_throw_in, touch_in_box",89,66,3162,Lazio,4-1-4-1,3178,Empoli,4-2-3-1,428012,M. Guendouzi,RCMF,,,,,,,,,right_foot,False,True,gbr,0.0854,0.2965,1878347450.0,"{'id': 558455, 'name': 'E. Caprile'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1878347636.0,10.798305,"['attack', 'throw_in']",10.0,9.0,54.0,100.0,89.0,66.0,3162.0,Lazio,4-1-4-1,True,True,False,center,0.0854,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,
1593,1723220116,5476240,2H,83,41,01:23:41.614,5266.614271,shot,opportunity,68,46,3157,Milan,4-3-3,3166,Bologna,4-1-4-1,461665,T. Pobega,RCMF3,,,,,,,,,left_foot,False,True,gr,0.03236,0.1406,1723219835.0,"{'id': 99430, 'name': 'Ł. Skorupski'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1723220112.0,11.62179,['attack'],6.0,5.0,6.0,33.0,68.0,46.0,3157.0,Milan,4-3-3,True,True,False,left,0.0324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,
288139,1909510416,5476410,2H,65,45,01:05:45.324,4010.324865,shot,"head_shot, opportunity, shot_after_free_kick, touch_in_box",93,61,3172,Atalanta,3-4-1-2,3168,Lecce,4-1-4-1,50007,B. Djimsiti,CB,,,,,,,,,head_or_other,False,False,ol,0.09753,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1909509695.0,0.7289525,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",2.0,1.0,67.0,97.0,93.0,61.0,3172.0,Atalanta,3-4-1-2,True,False,False,right,0.0975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
448891,2108343169,5476507,2H,70,45,01:10:45.898,4816.898561,shot,"head_shot, opportunity, shot_after_corner, touch_in_box",92,43,3185,Torino,3-5-1,3176,Fiorentina,4-2-3-1,86243,D. Zapata,CF,,,,,,,,,head_or_other,False,False,or,0.1347,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2108343166.0,1.495915,"['corner', 'set_piece_attack', 'attack']",3.0,2.0,100.0,0.0,92.0,43.0,3185.0,Torino,3-5-1,True,False,False,left,0.1347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
437386,2099810474,5476499,2H,60,54,01:00:54.004,3788.004451,shot,shot_after_throw_in,78,66,3315,Sassuolo,4-2-3-1,3178,Empoli,4-1-4-1,564143,K. Thorstvedt,RDMF,,,,,,,,,right_foot,False,False,otr,0.001653,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2099810466.0,10.441345,"['attack', 'throw_in']",6.0,5.0,71.0,0.0,78.0,66.0,3315.0,Sassuolo,4-2-3-1,True,False,False,left,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
351549,2126945963,5476448,2H,94,9,01:34:09.518,5659.518522,shot,touch_in_box,88,64,3185,Torino,4-3-3,3162,Lazio,4-4-1,481329,P. Pellegri,CF,,,,,,,,,right_foot,False,False,bc,0.07105,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2126945960.0,9.3303825,['attack'],5.0,4.0,22.0,89.0,88.0,64.0,3185.0,Torino,4-3-3,True,False,False,right,0.0711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
391787,2090216261,5476472,2H,55,5,00:55:05.938,3379.93831,shot,"opportunity, shot_after_throw_in, touch_in_box",92,65,3254,Frosinone,4-1-4-1,3176,Fiorentina,4-2-3-1,547507,Kaio Jorge,CF,,,,,,,,,right_foot,False,True,gb,0.1729,0.1686,2090215939.0,"{'id': 21065, 'name': 'P. Terracciano'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2090216260.0,1.328655,['attack'],3.0,2.0,86.0,51.0,92.0,65.0,3254.0,Frosinone,4-1-4-1,True,True,False,center,0.1729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,
246448,1867116096,5476385,2H,62,45,01:02:45.972,3882.972618,shot,"head_shot, shot_after_corner, touch_in_box",90,60,3159,Juventus,5-3-2,3187,Napoli,4-3-3,475319,Bremer,CB,,,,,,,,,head_or_other,False,False,bc,0.02719,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1867116092.0,1.069125,"['corner', 'set_piece_attack', 'attack']",2.0,1.0,100.0,0.0,90.0,60.0,3159.0,Juventus,5-3-2,True,False,False,left,0.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
208383,1868623520,5476363,1H,11,28,00:11:28.767,689.767422,shot,"goal, head_shot, opportunity, shot_after_corner, touch_in_box",95,46,3315,Sassuolo,4-2-3-1,3178,Empoli,4-3-3,405608,A. Pinamonti,CF,,,,,,,,,head_or_other,True,True,gbr,0.2788,0.7212,1868623276.0,"{'id': 50849, 'name': 'E. Berisha'}",,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1868623513.0,1.3962525,"['corner', 'set_piece_attack', 'attack']",6.0,5.0,100.0,0.0,95.0,46.0,3315.0,Sassuolo,4-2-3-1,True,True,True,center,0.2788,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0
50682,1775799562,5476270,1H,1,42,00:01:42.315,103.315387,shot,touch_in_box,86,72,3163,Udinese,3-5-2,3173,Cagliari,3-5-2,581925,F. Ebosele,RWB,,,,,,,,,left_foot,False,False,ol,0.02222,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1775799547.0,33.281854,['attack'],11.0,10.0,34.0,25.0,86.0,72.0,3163.0,Udinese,3-5-2,True,False,False,right,0.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
358482,2010144012,5476453,1H,5,40,00:05:40.080,341.080446,shot,shot_after_corner,80,53,3168,Lecce,4-3-3,3193,Genoa,3-5-2,498425,P. Almqvist,RWF,,,,,,,,,right_foot,False,False,bc,0.003921,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2010145539.0,3.866733,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,100.0,80.0,53.0,3168.0,Lecce,4-3-3,True,False,False,right,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
450400,2121058335,5476508,2H,70,59,01:10:59.274,4525.274802,shot,,75,57,3163,Udinese,3-4-2,3192,Salernitana,4-3-1-2,327009,Walace,RCMF,,,,,,,,,right_foot,False,False,olb,0.01781,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2121058328.0,10.9799845,"['counterattack', 'attack']",8.0,7.0,42.0,40.0,75.0,57.0,3163.0,Udinese,3-4-2,True,False,False,right,0.0178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
109690,1777959761,5476304,2H,85,15,01:25:15.758,5238.758272,shot,"opportunity, touch_in_box",94,63,3162,Lazio,4-3-3,3157,Milan,4-3-3,475110,G. Isaksen,RWF,,,,,,,,,left_foot,False,False,bc,0.1924,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1777959760.0,0.445679,['attack'],3.0,2.0,95.0,69.0,94.0,63.0,3162.0,Lazio,4-3-3,True,False,False,center,0.1924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
369130,2019366651,5476459,1H,26,5,00:26:05.458,1566.45859,shot,shot_after_corner,81,25,3254,Frosinone,4-3-3,3194,Hellas Verona,4-4-2,592932,D. Seck,LWF,,,,,,,,,left_foot,False,False,bc,0.003372,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2019366649.0,2.684478,"['corner', 'set_piece_attack', 'attack']",5.0,4.0,100.0,100.0,81.0,25.0,3254.0,Frosinone,4-3-3,True,False,False,right,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
282494,1876944339,5476407,1H,29,19,00:29:19.106,1760.106745,shot,"head_shot, shot_after_corner, touch_in_box",89,45,3193,Genoa,5-3-2,3315,Sassuolo,4-1-4-1,545267,R. Drăgușin,RCB3,,,,,,,,,head_or_other,False,False,otl,0.01339,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1876944334.0,1.898992,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,100.0,89.0,45.0,3193.0,Genoa,5-3-2,True,False,False,right,0.0134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
380359,2079462320,5476465,2H,63,1,01:03:01.297,3898.297485,shot,"opportunity, touch_in_box",88,44,3168,Lecce,4-4-2,3176,Fiorentina,4-4-2,394056,R. Oudin,CF,,,,,,,,,left_foot,False,False,bc,0.3668,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2079462320.0,0.0,['attack'],1.0,0.0,88.0,44.0,88.0,44.0,3168.0,Lecce,4-4-2,True,False,False,center,0.3668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,
446351,2108254834,5476505,1H,5,52,00:05:52.654,353.654488,shot,"head_shot, opportunity, touch_in_box",90,37,3158,Roma,4-1-3-2,3236,Monza,4-2-3-1,20404,B. Cristante,RAMF,,,,,,,,,head_or_other,False,False,otr,0.06854,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2108254809.0,55.4387645,['attack'],25.0,24.0,61.0,82.0,90.0,37.0,3158.0,Roma,4-1-3-2,True,False,False,left,0.0685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0
