Frame,Bbox,Score,Category_ID,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17
75,"[452.99, 240.5, 60.69, 133.29]",0.726,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(458.86, 277.59, 0.58)","(465.36, 274.63, 0.59)","(457.82, 289.02, 0.96)","(471.91, 277.59, 0.88)","(459.72, 304.65, 0.66)","(474.81, 257.36, 0.74)","(0.0, 0.0, 0.0)","(474.61, 244.45, 0.58)","(467.43, 311.84, 0.98)","(478.33, 306.61, 0.96)","(478.53, 339.43, 1.0)","(493.34, 329.01, 0.93)","(479.41, 366.73, 0.99)","(506.38, 351.85, 0.92)"
75,"[1187.87, 325.53, 34.97, 105.55]",0.7,1,"(1201.18, 328.4, 0.66)","(1203.42, 326.58, 0.65)","(1200.03, 326.66, 0.57)","(1207.74, 328.7, 0.7)","(0.0, 0.0, 0.0)","(1208.22, 339.2, 0.9)","(1202.03, 339.84, 0.73)","(1195.97, 340.41, 0.59)","(0.0, 0.0, 0.0)","(1191.29, 330.38, 0.48)","(0.0, 0.0, 0.0)","(1209.6, 372.61, 0.92)","(1204.71, 373.28, 0.84)","(1206.69, 399.77, 0.9)","(1203.01, 399.33, 0.8)","(1217.46, 425.7, 1.0)","(1199.61, 420.93, 0.72)"
75,"[597.78, 123.26, 24.89, 79.36]",0.647,1,"(613.62, 126.3, 0.71)","(614.97, 124.46, 0.71)","(611.92, 124.7, 0.72)","(0.0, 0.0, 0.0)","(608.88, 125.81, 0.78)","(617.64, 135.7, 0.82)","(605.29, 136.34, 0.94)","(619.43, 148.73, 0.53)","(600.73, 150.05, 0.82)","(0.0, 0.0, 0.0)","(605.2, 162.23, 0.65)","(616.91, 161.22, 0.66)","(608.99, 161.83, 0.79)","(615.67, 181.22, 0.46)","(608.71, 181.98, 0.66)","(0.0, 0.0, 0.0)","(606.37, 198.86, 0.46)"
75,"[272.48, 121.81, 36.82, 46.73]",0.525,1,"(287.37, 125.28, 0.31)","(289.05, 122.9, 0.31)","(285.24, 123.22, 0.3)","(292.3, 123.75, 0.56)","(282.25, 124.93, 0.56)","(299.95, 136.51, 0.81)","(280.16, 138.83, 0.89)","(305.96, 148.88, 0.7)","(275.57, 151.44, 0.65)","(303.95, 152.94, 0.47)","(278.56, 156.87, 0.42)","(299.23, 162.61, 0.64)","(285.92, 164.09, 0.67)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
75,"[327.02, 95.41, 29.99, 45.82]",0.518,1,"(340.26, 98.47, 0.54)","(341.56, 96.44, 0.46)","(338.07, 96.56, 0.6)","(0.0, 0.0, 0.0)","(333.64, 98.23, 0.68)","(347.09, 107.88, 0.9)","(330.38, 108.79, 0.82)","(353.7, 119.31, 0.79)","(333.06, 118.43, 0.55)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(346.89, 135.87, 0.79)","(335.18, 136.59, 0.72)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
75,"[1083.28, 278.11, 55.57, 38.22]",0.508,1,"(1113.45, 303.23, 0.61)","(1114.86, 301.53, 0.56)","(1111.31, 302.04, 0.53)","(0.0, 0.0, 0.0)","(1107.29, 304.2, 0.44)","(1121.13, 310.76, 0.78)","(1104.67, 310.98, 0.51)","(1130.63, 299.91, 0.87)","(1093.94, 299.1, 0.6)","(1133.07, 283.9, 0.94)","(1087.83, 284.99, 0.68)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
75,"[1086.01, 319.3, 35.37, 54.39]",0.409,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1092.08, 321.26, 0.6)","(0.0, 0.0, 0.0)","(1090.67, 335.29, 0.86)","(1110.52, 326.82, 0.49)","(1091.8, 353.35, 0.81)","(0.0, 0.0, 0.0)","(1094.93, 369.87, 0.73)","(0.0, 0.0, 0.0)","(1103.89, 363.12, 0.66)","(1115.13, 359.76, 0.46)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
75,"[1255.6, 301.35, 24.78, 109.12]",0.396,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1267.94, 321.9, 0.69)","(0.0, 0.0, 0.0)","(1261.23, 305.82, 0.67)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1273.31, 351.7, 0.77)","(0.0, 0.0, 0.0)","(1270.15, 379.72, 0.88)","(0.0, 0.0, 0.0)","(1261.74, 404.33, 0.93)"
75,"[691.29, 113.86, 24.64, 31.23]",0.305,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(712.8, 116.98, 0.74)","(696.53, 117.38, 0.64)","(0.0, 0.0, 0.0)","(694.22, 130.23, 0.51)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(709.21, 140.76, 0.6)","(698.84, 140.99, 0.57)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
76,"[931.1, 267.85, 39.65, 94.9]",0.925,1,"(955.17, 271.23, 0.85)","(957.05, 269.29, 0.87)","(953.15, 269.34, 0.86)","(959.67, 270.92, 0.79)","(949.7, 270.98, 0.89)","(964.54, 283.93, 0.93)","(944.26, 283.06, 0.95)","(966.84, 300.33, 0.95)","(939.6, 297.42, 0.96)","(958.09, 311.51, 0.83)","(934.64, 311.37, 0.85)","(956.63, 312.47, 0.94)","(943.61, 311.2, 0.96)","(957.02, 336.57, 0.94)","(937.71, 334.7, 1.0)","(954.71, 357.93, 0.92)","(942.77, 355.11, 0.96)"
76,"[747.73, 278.98, 47.74, 96.68]",0.847,1,"(781.18, 283.08, 0.9)","(782.43, 281.04, 0.82)","(779.41, 280.65, 0.89)","(0.0, 0.0, 0.0)","(774.6, 280.9, 0.91)","(784.81, 294.4, 1.0)","(768.9, 292.76, 0.95)","(791.65, 307.05, 0.75)","(761.57, 302.93, 0.84)","(792.06, 306.98, 0.7)","(751.65, 310.87, 0.6)","(780.14, 324.66, 0.94)","(771.92, 324.44, 0.92)","(773.46, 347.97, 0.9)","(769.92, 347.6, 0.92)","(777.7, 371.32, 0.9)","(777.0, 369.43, 0.78)"
76,"[694.64, 314.19, 45.54, 135.47]",0.78,1,"(719.23, 339.35, 0.59)","(0.0, 0.0, 0.0)","(717.09, 337.91, 0.67)","(0.0, 0.0, 0.0)","(713.38, 340.32, 0.84)","(703.35, 351.79, 0.98)","(719.66, 349.15, 1.0)","(699.39, 350.88, 0.66)","(730.76, 335.36, 0.87)","(0.0, 0.0, 0.0)","(735.58, 318.79, 0.66)","(708.42, 385.49, 0.96)","(720.58, 386.88, 0.98)","(708.66, 413.7, 0.95)","(724.74, 414.53, 0.96)","(706.31, 440.73, 0.96)","(724.1, 443.09, 0.95)"
76,"[547.3, 393.11, 43.51, 99.99]",0.759,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(564.62, 395.25, 0.82)","(573.78, 395.13, 0.85)","(560.99, 407.8, 0.97)","(579.89, 407.81, 1.0)","(551.42, 422.54, 0.96)","(586.42, 422.68, 0.97)","(0.0, 0.0, 0.0)","(580.8, 431.14, 0.62)","(562.36, 441.27, 0.92)","(574.47, 441.35, 0.94)","(553.77, 463.2, 0.92)","(564.65, 465.08, 0.91)","(554.27, 481.68, 0.85)","(559.66, 488.12, 0.86)"
76,"[1191.1, 322.31, 34.17, 108.34]",0.665,1,"(1209.26, 325.55, 0.51)","(1210.65, 323.64, 0.67)","(1207.77, 323.81, 0.48)","(1213.63, 325.15, 0.47)","(0.0, 0.0, 0.0)","(1216.8, 335.67, 0.6)","(1204.91, 337.12, 0.75)","(0.0, 0.0, 0.0)","(1194.9, 340.1, 0.74)","(0.0, 0.0, 0.0)","(1194.86, 326.91, 0.54)","(1217.46, 370.25, 0.89)","(1209.52, 371.22, 0.84)","(1214.49, 396.59, 0.89)","(1209.68, 396.34, 0.84)","(1219.93, 425.31, 0.89)","(1211.8, 421.07, 0.84)"
76,"[599.26, 123.18, 24.65, 62.01]",0.617,1,"(614.98, 126.17, 0.68)","(616.26, 124.4, 0.67)","(613.23, 124.54, 0.66)","(0.0, 0.0, 0.0)","(610.18, 125.63, 0.76)","(619.13, 135.62, 0.84)","(606.03, 136.46, 0.93)","(620.56, 148.52, 0.53)","(602.21, 150.71, 0.79)","(0.0, 0.0, 0.0)","(606.6, 162.11, 0.69)","(618.62, 161.68, 0.68)","(610.16, 162.16, 0.78)","(617.03, 181.05, 0.46)","(609.7, 181.89, 0.61)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
76,"[328.46, 95.18, 29.0, 46.02]",0.566,1,"(341.96, 98.25, 0.63)","(342.96, 96.23, 0.59)","(339.59, 96.45, 0.65)","(0.0, 0.0, 0.0)","(334.71, 98.19, 0.76)","(347.92, 107.18, 0.85)","(331.67, 108.75, 0.91)","(354.12, 119.19, 0.81)","(334.82, 120.49, 0.57)","(345.65, 116.32, 0.51)","(0.0, 0.0, 0.0)","(348.08, 135.62, 0.78)","(336.64, 136.52, 0.81)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
76,"[273.67, 121.18, 36.25, 46.97]",0.531,1,"(288.8, 124.61, 0.47)","(290.69, 122.35, 0.51)","(286.81, 122.62, 0.45)","(294.0, 123.92, 0.63)","(283.96, 124.53, 0.55)","(300.43, 136.27, 0.85)","(281.28, 138.4, 0.8)","(306.81, 148.68, 0.72)","(276.79, 150.32, 0.66)","(0.0, 0.0, 0.0)","(278.98, 155.68, 0.5)","(299.82, 162.29, 0.7)","(287.06, 163.64, 0.65)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
76,"[455.4, 278.08, 56.77, 98.38]",0.542,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(460.32, 291.81, 0.59)","(472.02, 283.05, 0.64)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(469.44, 317.9, 0.91)","(479.17, 312.91, 0.88)","(477.26, 344.48, 1.0)","(492.96, 331.03, 0.83)","(480.13, 369.88, 0.98)","(506.04, 353.6, 0.87)"
76,"[1089.86, 317.52, 38.84, 97.95]",0.505,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1094.48, 332.51, 0.9)","(1113.58, 322.14, 0.6)","(1094.98, 350.85, 0.99)","(0.0, 0.0, 0.0)","(1098.42, 366.19, 0.89)","(0.0, 0.0, 0.0)","(1106.12, 360.13, 0.9)","(1117.41, 355.94, 0.79)","(0.0, 0.0, 0.0)","(1114.35, 383.08, 0.6)","(0.0, 0.0, 0.0)","(1123.57, 410.33, 0.39)"
76,"[694.0, 103.96, 25.76, 41.48]",0.348,1,"(705.32, 106.89, 0.38)","(707.06, 105.13, 0.41)","(0.0, 0.0, 0.0)","(710.19, 106.5, 0.49)","(0.0, 0.0, 0.0)","(713.67, 116.39, 0.72)","(697.33, 117.01, 0.59)","(716.72, 128.57, 0.5)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(710.01, 140.89, 0.59)","(700.01, 141.29, 0.54)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
76,"[1252.36, 206.22, 27.21, 69.46]",0.401,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1271.1, 225.13, 0.87)","(0.0, 0.0, 0.0)","(1257.87, 220.02, 0.97)","(0.0, 0.0, 0.0)","(1261.43, 210.83, 0.88)","(0.0, 0.0, 0.0)","(1274.07, 254.0, 0.58)","(0.0, 0.0, 0.0)","(1273.32, 271.8, 0.46)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
76,"[1259.51, 302.65, 23.75, 106.82]",0.33,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1272.76, 323.9, 0.45)","(0.0, 0.0, 0.0)","(1267.1, 307.25, 0.34)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1276.57, 353.69, 0.58)","(0.0, 0.0, 0.0)","(1275.4, 382.01, 0.76)","(0.0, 0.0, 0.0)","(1265.83, 403.16, 0.93)"
77,"[932.29, 268.16, 39.02, 96.27]",0.932,1,"(955.47, 271.55, 0.88)","(957.26, 269.69, 0.88)","(953.44, 269.74, 0.86)","(959.81, 271.38, 0.78)","(950.0, 271.37, 0.93)","(964.73, 284.28, 0.96)","(944.74, 283.26, 1.0)","(967.27, 300.93, 0.96)","(940.24, 297.41, 0.94)","(959.27, 312.47, 0.84)","(935.76, 311.25, 0.82)","(957.62, 314.32, 0.94)","(944.83, 313.69, 0.98)","(957.82, 337.59, 0.92)","(938.98, 335.9, 0.96)","(955.32, 359.37, 0.93)","(941.48, 357.68, 0.94)"
77,"[749.84, 279.38, 52.9, 95.97]",0.823,1,"(780.66, 283.33, 0.87)","(781.81, 281.67, 0.8)","(778.92, 281.07, 0.86)","(0.0, 0.0, 0.0)","(773.52, 281.45, 0.84)","(783.46, 292.68, 1.0)","(766.83, 292.72, 0.99)","(793.14, 301.01, 0.92)","(754.26, 303.38, 0.78)","(798.92, 305.1, 0.93)","(0.0, 0.0, 0.0)","(779.13, 324.34, 0.97)","(770.97, 324.03, 0.96)","(769.73, 345.85, 0.9)","(771.17, 346.53, 0.81)","(773.65, 370.85, 0.77)","(774.63, 369.93, 0.61)"
77,"[697.61, 315.22, 42.24, 133.53]",0.75,1,"(719.26, 339.7, 0.58)","(0.0, 0.0, 0.0)","(717.14, 338.39, 0.66)","(0.0, 0.0, 0.0)","(713.48, 340.69, 0.84)","(703.22, 351.87, 0.98)","(719.85, 349.51, 1.0)","(0.0, 0.0, 0.0)","(730.01, 336.83, 0.88)","(0.0, 0.0, 0.0)","(735.07, 320.01, 0.64)","(708.6, 385.53, 0.96)","(720.95, 386.9, 0.98)","(708.87, 414.21, 0.95)","(724.97, 414.86, 0.97)","(706.7, 440.55, 0.96)","(723.65, 442.35, 0.96)"
77,"[547.05, 391.9, 41.52, 102.5]",0.729,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(564.91, 393.97, 0.85)","(573.97, 393.87, 0.83)","(560.65, 406.03, 1.0)","(579.46, 406.62, 0.97)","(551.21, 420.62, 0.98)","(584.46, 421.67, 0.9)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(561.56, 439.22, 0.98)","(572.96, 439.81, 0.91)","(554.45, 461.08, 0.91)","(565.07, 463.77, 0.92)","(552.18, 480.12, 0.77)","(560.33, 489.4, 0.85)"
77,"[452.89, 269.96, 55.33, 106.69]",0.705,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(465.89, 287.19, 0.51)","(457.43, 302.88, 1.0)","(472.81, 290.17, 0.93)","(458.24, 317.91, 0.85)","(480.1, 274.93, 0.69)","(462.75, 327.23, 0.6)","(0.0, 0.0, 0.0)","(466.93, 324.11, 0.98)","(477.72, 318.3, 0.95)","(475.59, 346.69, 0.95)","(491.52, 336.32, 0.95)","(480.24, 370.13, 0.95)","(502.01, 356.68, 0.96)"
77,"[599.74, 123.44, 25.14, 78.8]",0.633,1,"(615.49, 126.41, 0.64)","(616.79, 124.62, 0.65)","(613.85, 124.69, 0.67)","(0.0, 0.0, 0.0)","(610.8, 125.37, 0.73)","(619.92, 135.39, 0.81)","(606.77, 136.36, 0.9)","(621.46, 148.06, 0.58)","(602.74, 150.43, 0.82)","(0.0, 0.0, 0.0)","(607.0, 162.1, 0.73)","(619.56, 161.39, 0.69)","(611.04, 161.86, 0.77)","(618.37, 180.87, 0.47)","(610.88, 181.64, 0.63)","(0.0, 0.0, 0.0)","(608.39, 198.46, 0.41)"
77,"[1193.32, 322.73, 35.89, 104.41]",0.642,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1222.14, 332.65, 0.87)","(1209.37, 333.96, 0.81)","(1218.13, 335.62, 0.66)","(1197.02, 334.08, 0.77)","(0.0, 0.0, 0.0)","(1200.08, 326.0, 0.67)","(1223.07, 367.85, 1.0)","(1214.6, 368.82, 0.91)","(1220.64, 396.33, 0.91)","(1215.3, 396.39, 0.84)","(1222.87, 422.53, 0.91)","(1219.48, 421.76, 0.77)"
77,"[328.65, 95.03, 29.41, 47.15]",0.525,1,"(342.0, 98.2, 0.61)","(343.02, 96.06, 0.58)","(339.48, 96.24, 0.63)","(0.0, 0.0, 0.0)","(334.82, 97.87, 0.75)","(347.77, 107.32, 0.82)","(332.21, 108.66, 0.88)","(354.78, 119.09, 0.77)","(337.12, 118.72, 0.57)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(348.03, 136.0, 0.73)","(336.92, 137.39, 0.78)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
77,"[274.35, 121.78, 36.05, 44.94]",0.498,1,"(290.34, 124.99, 0.31)","(291.77, 122.86, 0.31)","(288.23, 122.98, 0.29)","(294.77, 124.4, 0.55)","(284.84, 125.03, 0.54)","(301.07, 136.1, 0.88)","(281.82, 138.4, 0.78)","(307.34, 147.2, 0.71)","(277.35, 150.45, 0.61)","(305.05, 152.19, 0.46)","(0.0, 0.0, 0.0)","(300.55, 161.05, 0.65)","(287.54, 162.5, 0.63)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
77,"[1092.13, 326.24, 38.29, 92.29]",0.484,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1098.22, 330.91, 0.69)","(0.0, 0.0, 0.0)","(1096.69, 348.1, 0.93)","(0.0, 0.0, 0.0)","(1099.68, 364.13, 0.85)","(0.0, 0.0, 0.0)","(1106.87, 358.57, 0.63)","(1116.71, 355.15, 0.62)","(1112.77, 384.61, 0.66)","(1111.1, 382.34, 0.54)","(1124.89, 413.0, 0.72)","(1111.04, 407.89, 0.47)"
77,"[693.18, 104.47, 27.64, 40.37]",0.401,1,"(705.81, 107.25, 0.41)","(707.62, 105.57, 0.41)","(0.0, 0.0, 0.0)","(710.62, 107.14, 0.52)","(0.0, 0.0, 0.0)","(713.84, 116.53, 0.66)","(698.83, 116.59, 0.77)","(717.89, 128.17, 0.48)","(696.23, 128.73, 0.54)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(710.71, 140.2, 0.58)","(701.16, 140.61, 0.67)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
77,"[1253.96, 206.66, 25.68, 76.6]",0.373,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1271.49, 224.87, 0.81)","(0.0, 0.0, 0.0)","(1259.26, 220.29, 0.89)","(0.0, 0.0, 0.0)","(1261.75, 211.09, 0.78)","(0.0, 0.0, 0.0)","(1273.25, 258.75, 0.64)","(0.0, 0.0, 0.0)","(1272.32, 279.2, 0.48)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
78,"[932.53, 268.35, 38.17, 96.4]",0.941,1,"(954.96, 271.86, 0.91)","(956.71, 269.83, 0.89)","(952.9, 269.87, 0.88)","(959.29, 271.7, 0.77)","(949.36, 271.62, 0.92)","(964.3, 284.94, 0.96)","(943.59, 283.95, 1.0)","(966.71, 300.5, 0.96)","(939.56, 298.08, 0.95)","(960.7, 313.16, 0.93)","(936.1, 312.12, 0.92)","(956.96, 315.37, 0.94)","(944.0, 314.88, 0.98)","(956.96, 337.3, 0.93)","(938.84, 336.62, 0.96)","(955.03, 359.72, 0.94)","(939.83, 358.77, 0.96)"
78,"[733.96, 279.67, 73.76, 99.57]",0.88,1,"(778.39, 283.67, 0.87)","(779.64, 281.61, 0.83)","(776.41, 281.45, 0.88)","(0.0, 0.0, 0.0)","(771.04, 282.09, 0.92)","(782.76, 293.23, 0.96)","(765.23, 292.94, 0.94)","(792.23, 299.22, 0.95)","(751.87, 301.1, 0.83)","(803.02, 300.87, 0.88)","(738.72, 308.7, 0.52)","(776.95, 323.68, 1.0)","(768.29, 323.56, 0.98)","(765.76, 347.17, 0.98)","(772.74, 347.46, 0.94)","(761.93, 373.32, 0.93)","(777.89, 369.23, 0.88)"
78,"[697.71, 312.75, 42.38, 135.98]",0.74,1,"(718.89, 339.2, 0.51)","(0.0, 0.0, 0.0)","(716.61, 337.79, 0.58)","(0.0, 0.0, 0.0)","(713.45, 340.25, 0.79)","(703.33, 352.06, 0.96)","(719.56, 349.99, 0.96)","(0.0, 0.0, 0.0)","(730.45, 335.39, 0.88)","(0.0, 0.0, 0.0)","(735.38, 317.45, 0.58)","(708.83, 385.72, 0.96)","(721.04, 385.9, 0.97)","(708.95, 413.77, 0.96)","(724.92, 414.4, 0.99)","(706.78, 440.21, 0.97)","(723.59, 442.11, 1.0)"
78,"[545.3, 390.05, 41.91, 104.77]",0.731,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(564.15, 392.1, 0.77)","(573.43, 392.02, 0.8)","(559.63, 404.31, 0.93)","(578.83, 405.0, 0.94)","(549.77, 419.87, 0.93)","(582.85, 420.86, 0.9)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(560.03, 438.28, 0.94)","(572.74, 439.2, 0.94)","(554.18, 461.01, 0.92)","(565.93, 463.91, 0.98)","(550.98, 484.04, 0.9)","(560.24, 489.73, 1.0)"
78,"[1193.08, 317.37, 41.6, 108.2]",0.691,1,"(0.0, 0.0, 0.0)","(1216.9, 318.94, 0.45)","(0.0, 0.0, 0.0)","(1221.28, 320.78, 0.65)","(0.0, 0.0, 0.0)","(1227.01, 331.33, 0.93)","(1212.24, 332.03, 0.91)","(0.0, 0.0, 0.0)","(1197.73, 331.18, 0.9)","(0.0, 0.0, 0.0)","(1205.2, 321.29, 0.75)","(1227.9, 366.57, 1.0)","(1217.87, 367.49, 0.96)","(1225.27, 393.77, 0.92)","(1220.27, 394.05, 0.89)","(1227.55, 420.75, 0.86)","(1224.54, 419.66, 0.88)"
78,"[599.73, 123.47, 25.19, 61.37]",0.611,1,"(615.48, 126.44, 0.62)","(616.79, 124.64, 0.64)","(613.83, 124.71, 0.66)","(0.0, 0.0, 0.0)","(610.78, 125.37, 0.73)","(619.91, 135.35, 0.81)","(606.77, 136.33, 0.89)","(621.51, 147.96, 0.59)","(602.73, 150.37, 0.81)","(0.0, 0.0, 0.0)","(606.96, 162.0, 0.72)","(619.41, 161.19, 0.68)","(611.0, 161.68, 0.77)","(618.31, 180.68, 0.46)","(610.79, 181.51, 0.63)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
78,"[450.1, 273.9, 51.19, 101.86]",0.616,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(454.98, 303.05, 0.95)","(472.11, 291.15, 0.88)","(0.0, 0.0, 0.0)","(481.79, 278.38, 0.66)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(465.45, 326.16, 0.98)","(478.17, 320.2, 0.97)","(474.24, 347.87, 1.0)","(490.75, 341.08, 0.93)","(480.07, 369.83, 0.96)","(495.64, 359.97, 0.93)"
78,"[328.78, 95.18, 28.86, 46.59]",0.56,1,"(341.68, 98.35, 0.64)","(342.77, 96.23, 0.61)","(339.3, 96.36, 0.66)","(0.0, 0.0, 0.0)","(334.8, 97.8, 0.75)","(347.83, 107.49, 0.83)","(332.06, 108.07, 0.92)","(354.19, 118.81, 0.76)","(337.18, 117.41, 0.6)","(0.0, 0.0, 0.0)","(343.4, 111.14, 0.42)","(347.98, 136.21, 0.74)","(336.74, 136.96, 0.81)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
78,"[274.47, 123.0, 36.41, 44.06]",0.441,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(295.08, 124.53, 0.53)","(285.14, 125.47, 0.54)","(301.31, 136.04, 0.79)","(282.14, 138.3, 0.87)","(307.76, 147.15, 0.69)","(277.54, 150.36, 0.67)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(300.54, 160.99, 0.66)","(287.64, 162.74, 0.7)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
78,"[693.17, 104.47, 27.65, 40.86]",0.395,1,"(705.81, 107.25, 0.4)","(707.61, 105.57, 0.4)","(0.0, 0.0, 0.0)","(710.62, 107.13, 0.51)","(0.0, 0.0, 0.0)","(713.85, 116.54, 0.64)","(698.82, 116.58, 0.77)","(717.89, 128.21, 0.46)","(696.15, 129.0, 0.53)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(710.95, 140.46, 0.57)","(701.18, 141.22, 0.67)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
78,"[1100.94, 350.7, 28.08, 67.24]",0.425,1,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(1110.49, 358.58, 0.81)","(1113.85, 357.08, 0.67)","(1113.67, 384.55, 0.88)","(1107.9, 381.26, 0.64)","(1123.32, 412.26, 0.92)","(1106.01, 401.04, 0.64)"
